Problem, PyPRIMA result, SciPy result, Error, Error != 0, PyPRIMA cstrv, SciPy cstrv, Error, PyPRIMA nfev, SciPy nfev, PyPRIMA s, SciPy s, Speedup (<1)/Slowdown (>1)
PFIT1LS    , 0.5227670808206053     , 0.8773806454261258     , -67.83  , True, 0.0                    , 0.0                    , 0.00    , 1500 , 1000 , 0.00040715853373209635, 8.332014083862305e-06, 48.86676014154767
PFIT2      , 0.0                    , 0.0                    , 0.00    , False, 0.07107887331608609    , 0.07083355535754343    , 0.35    , 1500 , 1000 , 0.0007090678215026855, 3.2462120056152345e-05, 21.842930168336316
PFIT2LS    , 1.9481840450734285     , 12.256752302823445     , -529.14 , True, 0.0                    , 0.0                    , 0.00    , 1500 , 1000 , 0.00042748133341471354, 9.128093719482422e-06, 46.83139180553379
PFIT3      , 0.0                    , 0.0                    , 0.00    , False, 0.18184498174026942    , 0.18201142470308795    , -0.09   , 1500 , 1000 , 0.0009600192705790202, 7.341623306274414e-05, 13.076389655657671
PFIT3LS    , 6.287985246701351      , 39.36165938886093      , -525.98 , True, 0.0                    , 0.0                    , 0.00    , 1500 , 1000 , 0.0004496898651123047, 8.435964584350587e-06, 53.3062770256903
PFIT4      , 0.0                    , 0.0                    , 0.00    , False, 0.32135655443162037    , 0.3223648377134225     , -0.31   , 1500 , 1000 , 0.0009535231590270996, 3.242111206054688e-05, 29.410563007412634
PFIT4LS    , 9.384636725256742      , 43.28808581992509      , -361.27 , True, 0.0                    , 0.0                    , 0.00    , 1500 , 1000 , 0.0004047813415527344, 8.050203323364258e-06, 50.282126462313045
POLAK1     , 2.7182818192195684     , 2.718281828408681      , -0.00   , True, 9.507688414345239e-09  , 5.4370286051153016e-11 , 99.43   , 110  , 292  , 0.0007416530088944868, 1.9456425758257305e-05, 38.11866671244739
POLAK2     , 1.1                    , -932.5289613566381     , 84875.36, True, 90.74478199714775      , 152434.20612772668     , -167881.24, 5500 , 1000 , 0.008732337301427667, 1.99432373046875e-05, 437.8595695381512
POLAK3     , -13.957712874480018    , -1.9934046864105297    , -85.72  , True, 35.383402510344645     , 7.959991403795836      , 77.50   , 6000 , 1000 , 0.011217011491457622, 4.439616203308106e-05, 252.65723381898312
POLAK4     , 1.1192154093882192e-13 , 5.212612849176793e-09  , -4657281.24, True, 1.3523488342899713e-10 , 7.631272879833192e-08  , -56329.77, 90   , 67   , 0.0009974532657199436, 2.584884415811567e-05, 38.58792523250123
POLAK5     , 50.00000003503054      , 19.14766139213366      , 61.70   , True, 2.5795099389824827e-10 , 30.857625611031516     , -11962592252288.71, 1500 , 1000 , 0.000708303451538086, 1.5940189361572267e-05, 44.435071345239166
POLAK6     , 0.0                    , -993.9999986803389     , 0.00    , False, 0.0                    , 993.0297799765005      , 0.00    , 2500 , 1000 , 0.0007019983291625977, 1.906609535217285e-05, 36.81919743900762
PORTFL1    , 0.018457825613176597   , 0.018457830260677037   , -0.00   , True, 7.409911470835284e-23  , 1.0262945234025578e-19 , -138402.94, 1279 , 606  , 0.0015366028956457262, 1.9403967526879642e-05, 79.19013951745299
PORTFL2    , 0.027989415850735305   , 0.0279894186824485     , -0.00   , True, 3.5007553171730114e-22 , 3.073893629126549e-21  , -778.07 , 476  , 197  , 0.0016860696447997534, 2.0111877906140943e-05, 83.83452070803047
PORTFL3    , 0.02845310222824779    , 0.028453103470708885   , -0.00   , True, 4.974106347955733e-22  , 3.02997399669649e-20   , -5991.49, 244  , 188  , 0.001476114890614494, 2.053697058495055e-05, 71.8759801748067
PORTFL4    , 0.021620228016928155   , 0.02162023097696929    , -0.00   , True, 2.881400829909583e-25  , 5.50250497949128e-20   , -19096531.48, 286  , 212  , 0.0014581988741467883, 2.048038086801205e-05, 71.19979279410393
PORTFL6    , 0.023659274250001115   , 0.023659280802090735   , -0.00   , True, 4.1660600678407226e-22 , 1.0139328018602346e-19 , -24237.93, 865  , 610  , 0.0018705629888986577, 2.3501427447209593e-05, 79.59359035107275
POWELLBS   , 0.0                    , 0.0                    , 0.00    , False, 3.164135620181696e-14  , 3.7443014577753786e-08 , -118335581.75, 216  , 89   , 0.0006350422347033465, 3.143910611613413e-05, 20.199118650432982
POWELLBSLS , 0.013862884415376104   , 9.891391626769396      , -71251.61, True, 0.0                    , 0.0                    , 0.00    , 39   , 27   , 0.00032882201365935494, 1.0667023835358796e-05, 30.826031584309728
POWELLSE   , 0.0                    , 0.0                    , 0.00    , False, 1.415723430320683e-13  , 2.5509793991955816e-08 , -18018810.65, 83   , 61   , 0.0013944097312099963, 4.819963799148309e-05, 28.92987975254896
POWELLSQ   , 0.0                    , 0.0                    , 0.00    , False, 8.742702096101641e-08  , 4.094709739029326e-08  , 53.16   , 1000 , 61   , 0.0006793529987335205, 3.929216353619685e-05, 17.289783447727046
PSPDOC     , 2.4142135623790284     , 2.4142136044786575     , -0.00   , True, 0.0                    , 0.0                    , 0.00    , 262  , 175  , 0.0006047742057392615, 9.400503976004465e-06, 64.3342322159531
PT         , 0.1783942254303165     , 0.17839422543031647    , 0.00    , True, 0.0                    , 2.7755575615628914e-17 , 0.00    , 9    , 13   , 0.008801539738972982, 0.00014239091139573319, 61.812510733298986
QC         , -1055.316255331069     , -1077.8351725231637    , 2.13    , True, 1.1102230246251565e-16 , 2.255140518769849e-16  , -103.12 , 59   , 54   , 0.0013785725933010296, 2.109121393274378e-05, 65.36241098767753
QCNEW      , -806.5218543888329     , nan                    , nan     , True, 0.0                    , 0.486386486            , 0.00    , 32   , 82   , 0.0015308782458305359, 1.709635664777058e-05, 89.54412202380954
RAT42      , 0.0                    , 0.0                    , 0.00    , False, 1.4056861586229985     , 4.6850703149595745     , -233.29 , 99   , 1000 , 0.0010965665181477864, 4.799485206604004e-05, 22.847586166927464
RAT42LS    , 469.0113295948495      , 356.49260098639155     , 23.99   , True, 0.0                    , 0.0                    , 0.00    , 1500 , 43   , 0.0004178573290506999, 9.675358617028525e-06, 43.187787201528174
RAT43      , 0.0                    , 0.0                    , 0.00    , False, 44.50658873261841      , 129.00834863076386     , -189.86 , 169  , 1000 , 0.0010996852400740223, 6.424808502197266e-05, 17.11623373207051
RAT43LS    , 1076461.596373333      , 1536945.7935744931     , -42.78  , True, 0.0                    , 0.0                    , 0.00    , 110  , 1000 , 0.00040832649577747694, 7.721900939941406e-06, 52.879012428845705
RECIPE     , 0.0                    , 0.0                    , 0.00    , False, 4.890121115583538e-13  , 8.750355563305065e-09  , -1789294.45, 66   , 53   , 0.0009886062506473427, 4.988346459730616e-05, 19.81831572101209
RES        , 0.0                    , 0.0                    , 0.00    , False, 2.0                    , 2.0                    , 0.00    , 82   , 122  , 0.0011357446996177116, 5.291915330730501e-05, 21.461883432306017
RK23       , 0.0833333340217678     , 0.08333333533190992    , -0.00   , True, 1.7546444852634124e-09 , 1.8116619315833304e-12 , 99.90   , 283  , 222  , 0.008404180776104067, 0.0002686655199205553, 31.281203403358916
ROBOT      , 5.462841228152021      , 5.462841265494781      , -0.00   , True, 1.1976530878143876e-12 , 2.1546298474561798e-08 , -1798943.37, 534  , 207  , 0.0013801801517215114, 3.424128472517078e-05, 40.307487373770776
ROSENBR    , 0.021302704016258677   , 0.27251509554666337    , -1179.25, True, 0.0                    , 0.0                    , 0.00    , 1000 , 1000 , 0.0003733949661254883, 5.956172943115234e-06, 62.69041710031223
ROSENBRTU  , 0.8437947476454654     , 0.9527493227160052     , -12.91  , True, 0.0                    , 0.0                    , 0.00    , 1000 , 43   , 0.00036330699920654295, 8.771585863690043e-06, 41.418621997471554
ROSENMMX   , -0.998907700384006     , -44.00000008836955     , 4304.81 , True, 0.0                    , 2.9291254799446165e-07 , 0.00    , 2500 , 223  , 0.0010089760780334473, 2.2246698627557454e-05, 45.353968915801616
ROSZMAN1   , 0.0                    , 0.0                    , 0.00    , False, 0.008884331667433576   , 0.08172331231712542    , -819.86 , 69   , 1000 , 0.002274914064269135, 9.337711334228515e-05, 24.36265143397784
ROSZMAN1LS , 0.4151155653428399     , 0.7434169787321968     , -79.09  , True, 0.0                    , 0.0                    , 0.00    , 51   , 59   , 0.00034927854350968904, 9.265996642031912e-06, 37.69465466081766
RSNBRNE    , 0.0                    , 0.0                    , 0.00    , False, 2.017327416226067e-09  , 5.668697938832068e-05  , -2809903.92, 12   , 14   , 0.0009406010309855143, 7.278578622000558e-05, 12.922866947434098
S268       , 2.2637881498121715     , 2.5071222611513804     , -10.75  , True, 0.0                    , 0.0                    , 0.00    , 2500 , 972  , 0.0005982287406921387, 9.640744684164416e-06, 62.05212981884796
S277-280   , 5.0761904640000095     , 5.076190464000009      , 0.00    , True, 0.0                    , 0.0                    , 0.00    , 18   , 27   , 0.001168052355448405, 1.9444359673394098e-05, 60.071525885558586
S308       , 0.7731990564936675     , 0.7731990784534997     , -0.00   , True, 0.0                    , 0.0                    , 0.00    , 55   , 38   , 0.000318145751953125, 8.288182710346423e-06, 38.385465556396674
S316-322   , 334.3145744015894      , 334.31457503278205     , -0.00   , True, 3.749951750648087e-09  , 2.0000125486291153e-10 , 94.67   , 76   , 80   , 0.000582353064888402, 2.6661157608032227e-05, 21.842752420958497
S365       , -9.193904706873826e-24 , -1.2636421891639561e-26, -99.86  , True, 1.415640811214227e-11  , 0.00014695176193956888 , -1038058147.37, 111  , 97   , 0.0015531617241936761, 2.6742207635309278e-05, 58.07903914944356
S365MOD    , 0.030105695295638172   , 0.030118553780139296   , -0.04   , True, 0.3264900714874588     , 0.32661451887491977    , -0.04   , 302  , 141  , 0.001366668189598235, 2.6667371709296044e-05, 51.24870214044471
S368       , -0.9999999999990771    , -0.9999999813502138    , -0.00   , True, 0.0                    , 2.220446049250313e-16  , 0.00    , 154  , 138  , 0.0011759717743118087, 1.303527666174847e-05, 90.21456197877669
SIM2BQP    , 0.0                    , 0.0                    , 0.00    , False, 0.0                    , 0.0                    , 0.00    , 6    , 8    , 0.000897685686747233, 5.4270029067993164e-05, 16.54109463664653
SIMBQP     , 7.438031981798952e-13  , 1.0982775924688045e-07 , -14765601.40, True, 8.762868012256883e-24  , 6.395849050447015e-26  , 99.27   , 53   , 49   , 0.0004982813349309957, 1.1434360426299427e-05, 43.577543155359294
SIMPLLPA   , 1.0                    , 1.0                    , 0.00    , False, 0.0                    , 0.0                    , 0.00    , 10   , 13   , 0.001021599769592285, 2.8445170475886418e-05, 35.91470019342359
SIMPLLPB   , 1.1                    , 1.1                    , 0.00    , False, 0.0                    , 0.0                    , 0.00    , 10   , 13   , 0.0009218931198120117, 2.839015080378606e-05, 32.472286821705424
SINEVAL    , 3.1609476046174545     , 3.852340661616279      , -21.87  , True, 0.0                    , 0.0                    , 0.00    , 1000 , 1000 , 0.0003617849349975586, 5.777120590209961e-06, 62.62374644051008
SINVALNE   , 0.0                    , 0.0                    , 0.00    , False, 5.851282756895132e-19  , 2.143824381935569e-05  , -3663853672785228.00, 41   , 127  , 0.0007131623058784298, 3.7833461611289674e-05, 18.850041088114946
SIPOW1     , -1.0                   , -1.0                   , 0.00    , False, 0.0                    , 0.0                    , 0.00    , 14   , 16   , 0.017626643180847168, 0.00022730231285095215, 77.54713517765832
SIPOW1M    , -1.0000012353564025    , -1.0000012340015227    , -0.00   , True, 2.1402732919284517e-09 , 0.0                    , 100.00  , 14   , 15   , 0.018777149064200267, 0.00023527145385742186, 79.81057096531357
SIPOW2     , -1.000000003141572     , -1.0000000000000002    , -0.00   , True, 3.1415718915184243e-09 , 2.220446049250313e-16  , 100.00  , 13   , 16   , 0.017972304270817682, 0.00018668174743652344, 96.27242361725119
SIPOW2M    , -1.0000049350243543    , -1.0000049350243545    , 0.00    , True, 0.0                    , 2.220446049250313e-16  , 0.00    , 12   , 15   , 0.014672736326853434, 0.00017647743225097657, 83.14228136539673
SIPOW3     , 0.5346586469505029     , 0.8540845526582248     , -59.74  , True, 0.0                    , 0.0                    , 0.00    , 67   , 643  , 0.01223425366985264, 9.481680708391299e-05, 129.03043295926756
SIPOW4     , 0.27236199874363276    , 0.2723619987436327     , 0.00    , True, 0.0                    , 0.0                    , 0.00    , 19   , 30   , 0.033267159211008174, 0.00035596688588460286, 93.45576942736382
SISSER     , 6.441637708678534e-25  , 3.3058660597067607e-19 , -51320173.03, True, 0.0                    , 0.0                    , 0.00    , 46   , 30   , 0.0004809576532115107, 1.076062520345052e-05, 44.696069616594954
SNAIL      , 12.022774080244304     , 13.576483168229196     , -12.92  , True, 0.0                    , 0.0                    , 0.00    , 1000 , 1000 , 0.00042391395568847654, 6.810188293457031e-06, 62.247024226298834
SNAKE      , -0.00024764316798738954, 1.4574929804722636e-15 , -100.00 , True, 1.2383349706605613e-08 , 2.699140313382545e-10  , 97.82   , 20   , 62   , 0.00126725435256958, 2.8471792897870464e-05, 44.50911669367909
SPECAN     , 0.005313719745498664   , 345.3788329706698      , -6499656.28, True, 0.0                    , 0.0                    , 0.00    , 4500 , 1000 , 0.0013042688369750977, 0.0005501198768615722, 2.370881133064918
SPIRAL     , 0.0986498913873749     , 0.09794059219331279    , 0.72    , True, 0.0                    , 4.078534064624304e-13  , 0.00    , 1500 , 1000 , 0.0013044439951578775, 3.951811790466309e-05, 33.00875811709532
SSI        , 0.03310296732309187    , 0.056551691828758514   , -70.84  , True, 0.0                    , 0.0                    , 0.00    , 1500 , 1000 , 0.0009063940048217773, 1.6466856002807616e-05, 55.0435374346649
SSINE      , 0.0                    , 0.0                    , 0.00    , False, 0.021882772401179196   , 0.04253055569877251    , -94.36  , 1500 , 1000 , 0.0015710312525431314, 0.00011667823791503907, 13.464646712329513
STANCMIN   , 4.250000000210743      , 4.25                   , 0.00    , True, 0.0                    , 0.0                    , 0.00    , 20   , 150  , 0.003061044216156006, 1.9307136535644532e-05, 158.54470239565325
STRATEC    , 2496.131432762392      , 2501.215147471184      , -0.20   , True, 0.0                    , 0.0                    , 0.00    , 5000 , 206  , 0.001851170778274536, 0.0004126990883095751, 4.485521850452769
STREG      , 9.999999995318236e+19  , 9.99999859287021e+19   , 0.00    , True, 0.0                    , 0.0                    , 0.00    , 2000 , 1000 , 0.00046424543857574463, 5.77092170715332e-06, 80.44563106796117
SUPERSIM   , 0.0                    , 0.0                    , 0.00    , False, 0.0                    , 0.0                    , 0.00    , 9    , 13   , 0.0006428559621175131, 4.698679997370793e-05, 13.681628935727298
SYNTHES1   , 0.7592843920963659     , 0.7592844830298012     , -0.00   , True, 4.2147742005922135e-11 , 4.2149559920551495e-09 , -9900.43, 110  , 104  , 0.001080090349370783, 3.0962320474477914e-05, 34.88402460859147
SYNTHES2   , 142.0                  , -0.55440669767132      , 100.39  , True, 0.0                    , 1.0535177290549314e-06 , 0.00    , 52   , 83   , 0.003056058516869178, 4.8602919980704064e-05, 62.87808465175486
SYNTHES3   , 122.0                  , 15.082046800304942     , 87.64   , True, 0.0                    , 5.324256235894609e-08  , 0.00    , 81   , 745  , 0.0056469617066559966, 5.2311276429451555e-05, 107.94922418441932
TAME       , 0.0                    , 1e-08                  , 0.00    , False, 0.0                    , 6.734455237049213e-22  , 0.00    , 15   , 31   , 0.0005351384480794271, 2.032710659888483e-05, 26.326346323622143
TENBARS1   , -142.05539019911558    , 48.01126898006518      , -133.80 , True, 589.884                , 10.575368607208219     , 98.21   , 151  , 1000 , 0.000873794618821302, 5.5129051208496096e-05, 15.849984711629483
TENBARS2   , -142.05539019911558    , 48.01126898006518      , -133.80 , True, 589.884                , 10.575368607208219     , 98.21   , 151  , 1000 , 0.0008633057802718207, 5.156517028808594e-05, 16.742032954583035
TENBARS3   , -142.05539019911558    , 48.01126898006518      , -133.80 , True, 589.884                , 10.575368607208219     , 98.21   , 151  , 1000 , 0.0008816940105514021, 5.071115493774414e-05, 17.386589038128182
TENBARS4   , -142.05539019911558    , 48.01126898006518      , -133.80 , True, 589.884                , 10.575368607208219     , 98.21   , 151  , 1000 , 0.0008612310649543409, 5.423903465270996e-05, 15.87843645206379
TFI1       , 5.334687279569737      , 5.334687303910119      , -0.00   , True, 3.628640499186986e-09  , 3.3437217439313827e-09 , 7.85    , 100  , 74   , 0.0008381295204162597, 0.00014032222129203178, 5.972892338070856
TFI2       , 0.6490311069639091     , 0.6494441966408517     , -0.06   , True, 5.551115123125783e-17  , 0.0                    , 100.00  , 15   , 46   , 0.0018640677134195963, 1.6761862713357676e-05, 111.20886415172129
TFI3       , 4.301460324843022      , 4.301359348845657      , 0.00    , True, 2.220446049250313e-16  , 1.1102230246251565e-16 , 50.00   , 15   , 23   , 0.002618996302286784, 2.5966893071713656e-05, 100.85905522288755
THURBER    , 0.0                    , 0.0                    , 0.00    , False, 25.841769136535532     , 295.1508461812309      , -1042.15, 557  , 1000 , 0.001846734240410358, 0.00010926413536071777, 16.90155909177028
THURBERLS  , 987382.9954318649      , 986695.702624421       , 0.07    , True, 0.0                    , 0.0                    , 0.00    , 3500 , 288  , 0.00042790283475603374, 6.847083568572998e-06, 62.49417441318203
TRIGGER    , 0.0                    , 0.0                    , 0.00    , False, 0.006330708306140968   , 0.006331112885052103   , -0.01   , 153  , 70   , 0.0010180722654255386, 4.0715081351143973e-05, 25.00479506955311
TRUSPYR1   , 7.65139242055767       , -2.292599165742959     , 129.96  , True, 0.18759591227451852    , 1.7306107637113926     , -822.52 , 5500 , 1000 , 0.010782542922280052, 0.00017972803115844725, 59.9936629405027
TRUSPYR2   , 7.202479576756248      , -2.292599165742959     , 131.83  , True, 0.0892702950315187     , 1.7306107637113926     , -1838.62, 5500 , 1000 , 0.010902261994101785, 6.357216835021973e-05, 171.49426041347388
TRY-B      , 1.2718974807986884e-14 , 1.0103349146807851e-08 , -79435147.73, True, 2.00228722491147e-12   , 2.0044385595774372e-08 , -1000974.44, 58   , 50   , 0.0009936875310437433, 4.5762062072753906e-05, 21.714221038902245
TWOBARS    , 1.5086524161560113     , 1.5086523710872959     , 0.00    , True, 1.4766803033121468e-09 , 3.148290059578994e-08  , -2032.01, 58   , 47   , 0.0008748276480313005, 3.653384269552028e-05, 23.9456784035086
VARDIMNE   , 0.0                    , 0.0                    , 0.00    , False, 1.378536603774537e-12  , 2.58072901955605e-07   , -18720687.05, 135  , 135  , 0.00324740763063784, 6.192525227864584e-05, 52.44076545744923
VESUVIA    , 0.0                    , 0.0                    , 0.00    , False, 5.961691098163129      , 6.4552887587167005     , -8.28   , 84   , 74   , 0.015540713355654762, 0.005016594319730191, 3.097861290982483
VESUVIALS  , 3339.0188628590886     , 3000.8342667582765     , 10.13   , True, 0.0                    , 0.0                    , 0.00    , 90   , 82   , 0.0006101555294460721, 8.5903377067752e-05, 7.102811906507964
VESUVIO    , 0.0                    , 0.0                    , 0.00    , False, 5.664914830838203      , 5.94668528390914       , -4.97   , 4000 , 83   , 0.05681325745582581, 0.01871952953108822, 3.0349725061986152
VESUVIOLS  , 1670.982045452748      , 1763.4953258421388     , -5.54   , True, 0.0                    , 0.0                    , 0.00    , 94   , 83   , 0.0021003738362738427, 0.00035802427544651263, 5.866568219862594
VESUVIOU   , 0.0                    , 0.0                    , 0.00    , False, 0.10743803308694935    , 0.12491415383736779    , -16.27  , 538  , 123  , 0.06188858707598151, 0.018229155036492077, 3.395033228478758
VESUVIOULS , 0.813033654890136      , 1.4580989849709194     , -79.34  , True, 0.0                    , 0.0                    , 0.00    , 94   , 82   , 0.0029504578164283265, 0.0009949149155035252, 2.9655378268553787
VIBRBEAM   , 883.1889634632254      , 466.11031682002766     , 47.22   , True, 0.0                    , 0.0                    , 0.00    , 84   , 103  , 0.0020195217359633673, 0.00022191214329988053, 9.10054630599593
WACHBIEG   , -0.8228756555322956    , -0.8228756579472484    , 0.00    , True, 0.1614378277661478     , 0.16143782897362424    , -0.00   , 21   , 24   , 0.009985901060558501, 0.00017754236857096353, 56.24517201688196
WATSON     , 0.0018914079165782333  , 0.012902495210350428   , -582.16 , True, 0.0                    , 0.0                    , 0.00    , 6000 , 1000 , 0.003643523971239726, 0.00011732983589172364, 31.053686758772134
WATSONNE   , 0.0                    , 0.0                    , 0.00    , False, 1.3069007098742702e-08 , 1.3472222004651258e-08 , -3.09   , 81   , 87   , 0.16275839158046393, 0.0021104812622070312, 77.11908866239338
WEEDS      , 3984.581659759342      , 5921.493070343549      , -48.61  , True, 0.0                    , 0.0                    , 0.00    , 1500 , 1000 , 0.002600839296976725, 2.945828437805176e-05, 88.28889230611512
WOMFLET    , -3.777737088703945e-21 , 1.0653097853279642e-20 , -382.00 , True, 5.9995998519862805e-09 , 2.0040906096505842e-08 , -234.04 , 68   , 91   , 0.004877279786502614, 0.00011216415153754936, 43.48340998121704
YFIT       , 171.83084122937814     , 182.51059870423828     , -6.22   , True, 0.0                    , 0.0                    , 0.00    , 1500 , 1000 , 0.0021788078943888347, 1.791501045227051e-05, 121.61912493401294
YFITNE     , 0.0                    , 0.0                    , 0.00    , False, 4.0724756189547406e-07 , 1.1047210460191081e-05 , -2612.65, 121  , 451  , 0.006934981700802638, 0.00033038154145302107, 20.99082675836708
YFITU      , 171.83084122937814     , 182.51059870423828     , -6.22   , True, 0.0                    , 0.0                    , 0.00    , 1500 , 1000 , 0.0025989858309427897, 4.6470880508422854e-05, 55.92719144780833
ZANGWIL2   , -18.200000009100002    , -18.199999996039626    , -0.00   , True, 0.0                    , 0.0                    , 0.00    , 34   , 25   , 0.0022616807152243223, 6.927490234375e-05, 32.64790910857735
ZANGWIL3   , 0.0                    , 0.0                    , 0.00    , False, 1.9928836358928947e-10 , 6.6058269965196814e-15 , 100.00  , 13   , 121  , 0.010831466087928185, 4.282470577019305e-05, 252.9256393739692
ZECEVIC2   , -4.124999999999986     , -4.124999997435835     , -0.00   , True, 0.0                    , 0.0                    , 0.00    , 43   , 35   , 0.0026445555132488872, 4.600116184779576e-05, 57.48888521552867
ZECEVIC3   , 97.30945013022745      , 97.30945009186712      , 0.00    , True, 1.874998600825961e-09  , 1.9999224276645577e-08 , -966.63 , 60   , 42   , 0.002483550707499186, 7.112253279913039e-05, 34.91932317024503
ZECEVIC4   , 7.557507768932092      , 7.557507825925506      , -0.00   , True, 0.0                    , 0.0                    , 0.00    , 49   , 46   , 0.0025835523799974092, 6.606786147407864e-05, 39.10452559465772
ZY2        , 2.0000000000023004     , 2.000002431907019      , -0.00   , True, 2.55991584964972e-24   , 6.881493070779656e-18  , -268817059.43, 18   , 22   , 0.004822121726142036, 0.00012535398656671697, 38.46803646388673
